,path,emotion
391,data/training\Actor_21\03-02-05-01-02-01-21_angry.wav,angry
392,data/training\Actor_21\03-02-05-01-02-02-21_angry.wav,angry
393,data/training\Actor_21\03-02-05-02-01-01-21_angry.wav,angry
394,data/training\Actor_21\03-02-05-02-01-02-21_angry.wav,angry
395,data/training\Actor_21\03-02-05-02-02-01-21_angry.wav,angry
396,data/training\Actor_21\03-02-05-02-02-02-21_angry.wav,angry
397,data/training\Actor_21\21_01_01_01_dogs-sitting_angry.wav,angry
398,data/training\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
399,data/training\Actor_21\21_01_01_02_dogs-sitting_angry.wav,angry
400,data/training\Actor_21\21_01_01_02_kids-talking_angry.wav,angry
401,data/training\Actor_21\21_01_02_01_dogs-sitting_angry.wav,angry
402,data/training\Actor_21\21_01_02_01_kids-talking_angry.wav,angry
403,data/training\Actor_21\21_01_02_02_dogs-sitting_angry.wav,angry
404,data/training\Actor_21\21_01_02_02_kids-talking_angry.wav,angry
405,data/training\Actor_22\03-02-05-01-01-01-22_angry.wav,angry
406,data/training\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
407,data/training\Actor_22\03-02-05-01-02-01-22_angry.wav,angry
408,data/training\Actor_22\03-02-05-01-02-02-22_angry.wav,angry
409,data/training\Actor_22\03-02-05-02-01-01-22_angry.wav,angry
410,data/training\Actor_22\03-02-05-02-01-02-22_angry.wav,angry
411,data/training\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
412,data/training\Actor_22\03-02-05-02-02-02-22_angry.wav,angry
413,data/training\Actor_22\22_01_01_01_dogs-sitting_angry.wav,angry
414,data/training\Actor_22\22_01_01_01_kids-talking_angry.wav,angry
415,data/training\Actor_22\22_01_01_02_dogs-sitting_angry.wav,angry
416,data/training\Actor_22\22_01_01_02_kids-talking_angry.wav,angry
417,data/training\Actor_22\22_01_02_01_dogs-sitting_angry.wav,angry
418,data/training\Actor_22\22_01_02_01_kids-talking_angry.wav,angry
419,data/training\Actor_22\22_01_02_02_dogs-sitting_angry.wav,angry
420,data/training\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
421,data/training\Actor_23\03-02-05-01-01-01-23_angry.wav,angry
422,data/training\Actor_23\03-02-05-01-01-02-23_angry.wav,angry
423,data/training\Actor_23\03-02-05-01-02-01-23_angry.wav,angry
424,data/training\Actor_23\03-02-05-01-02-02-23_angry.wav,angry
425,data/training\Actor_23\03-02-05-02-01-01-23_angry.wav,angry
426,data/training\Actor_23\03-02-05-02-01-02-23_angry.wav,angry
427,data/training\Actor_23\03-02-05-02-02-01-23_angry.wav,angry
428,data/training\Actor_23\03-02-05-02-02-02-23_angry.wav,angry
429,data/training\Actor_23\23_01_01_01_dogs-sitting_angry.wav,angry
430,data/training\Actor_23\23_01_01_01_kids-talking_angry.wav,angry
431,data/training\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
432,data/training\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
433,data/training\Actor_23\23_01_02_01_dogs-sitting_angry.wav,angry
434,data/training\Actor_23\23_01_02_01_kids-talking_angry.wav,angry
435,data/training\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
436,data/training\Actor_23\23_01_02_02_kids-talking_angry.wav,angry
437,data/training\Actor_24\03-02-05-01-01-01-24_angry.wav,angry
438,data/training\Actor_24\03-02-05-01-01-02-24_angry.wav,angry
439,data/training\Actor_24\03-02-05-01-02-01-24_angry.wav,angry
440,data/training\Actor_24\03-02-05-01-02-02-24_angry.wav,angry
441,data/training\Actor_24\03-02-05-02-01-01-24_angry.wav,angry
442,data/training\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
443,data/training\Actor_24\03-02-05-02-02-01-24_angry.wav,angry
444,data/training\Actor_24\03-02-05-02-02-02-24_angry.wav,angry
445,data/training\Actor_24\24_01_01_01_dogs-sitting_angry.wav,angry
446,data/training\Actor_24\24_01_01_01_kids-talking_angry.wav,angry
447,data/training\Actor_24\24_01_01_02_dogs-sitting_angry.wav,angry
448,data/training\Actor_24\24_01_01_02_kids-talking_angry.wav,angry
449,data/training\Actor_24\24_01_02_01_dogs-sitting_angry.wav,angry
450,data/training\Actor_24\24_01_02_01_kids-talking_angry.wav,angry
451,data/training\Actor_24\24_01_02_02_dogs-sitting_angry.wav,angry
452,data/training\Actor_24\24_01_02_02_kids-talking_angry.wav,angry
453,data/training\Actor_24\24_02_01_01_dogs-sitting_angry.wav,angry
454,data/training\Actor_24\24_02_01_01_kids-talking_angry.wav,angry
455,data/training\Actor_24\24_02_01_02_dogs-sitting_angry.wav,angry
456,data/training\Actor_24\24_02_01_02_kids-talking_angry.wav,angry
457,data/training\Actor_24\24_02_02_01_dogs-sitting_angry.wav,angry
458,data/training\Actor_24\24_02_02_01_kids-talking_angry.wav,angry
459,data/training\Actor_24\24_02_02_02_dogs-sitting_angry.wav,angry
460,data/training\Actor_24\24_02_02_02_kids-talking_angry.wav,angry
461,data/training\Actor_25\25_01_01_01_fat_angry.wav,angry
462,data/training\Actor_25\25_01_01_01_fit_angry.wav,angry
463,data/training\Actor_25\25_01_01_01_five_angry.wav,angry
464,data/training\Actor_25\25_01_01_01_food_angry.wav,angry
465,data/training\Actor_25\25_01_01_01_gap_angry.wav,angry
466,data/training\Actor_25\25_01_01_01_gas_angry.wav,angry
467,data/training\Actor_25\25_01_01_01_gaze_angry.wav,angry
468,data/training\Actor_25\25_01_01_01_germ_angry.wav,angry
469,data/training\Actor_25\25_01_01_01_get_angry.wav,angry
470,data/training\Actor_25\25_01_01_01_gin_angry.wav,angry
471,data/training\Actor_25\25_01_01_01_goal_angry.wav,angry
472,data/training\Actor_25\25_01_01_01_good_angry.wav,angry
473,data/training\Actor_25\25_01_01_01_goose_angry.wav,angry
474,data/training\Actor_25\25_01_01_01_gun_angry.wav,angry
475,data/training\Actor_25\25_01_01_01_half_angry.wav,angry
476,data/training\Actor_25\25_01_01_01_hall_angry.wav,angry
477,data/training\Actor_25\25_01_01_01_hash_angry.wav,angry
478,data/training\Actor_25\25_01_01_01_hate_angry.wav,angry
479,data/training\Actor_25\25_01_01_01_have_angry.wav,angry
480,data/training\Actor_25\25_01_01_01_haze_angry.wav,angry
481,data/training\Actor_25\25_01_01_01_hire_angry.wav,angry
482,data/training\Actor_25\25_01_01_01_hit_angry.wav,angry
483,data/training\Actor_25\25_01_01_01_hole_angry.wav,angry
484,data/training\Actor_25\25_01_01_01_home_angry.wav,angry
485,data/training\Actor_25\25_01_01_01_hurl_angry.wav,angry
486,data/training\Actor_25\25_01_01_01_hush_angry.wav,angry
487,data/training\Actor_25\25_01_01_01_jail_angry.wav,angry
488,data/training\Actor_25\25_01_01_01_jar_angry.wav,angry
489,data/training\Actor_25\25_01_01_01_join_angry.wav,angry
490,data/training\Actor_25\25_01_01_01_judge_angry.wav,angry
491,data/training\Actor_25\25_01_01_01_jug_angry.wav,angry
492,data/training\Actor_25\25_01_01_01_juice_angry.wav,angry
493,data/training\Actor_25\25_01_01_01_keen_angry.wav,angry
494,data/training\Actor_25\25_01_01_01_keep_angry.wav,angry
495,data/training\Actor_25\25_01_01_01_keg_angry.wav,angry
496,data/training\Actor_25\25_01_01_01_kick_angry.wav,angry
497,data/training\Actor_25\25_01_01_01_kill_angry.wav,angry
498,data/training\Actor_25\25_01_01_01_king_angry.wav,angry
499,data/training\Actor_25\25_01_01_01_kite_angry.wav,angry
500,data/training\Actor_25\25_01_01_01_knock_angry.wav,angry
501,data/training\Actor_25\25_01_01_01_late_angry.wav,angry
502,data/training\Actor_25\25_01_01_01_laud_angry.wav,angry
503,data/training\Actor_25\25_01_01_01_lean_angry.wav,angry
504,data/training\Actor_25\25_01_01_01_learn_angry.wav,angry
505,data/training\Actor_25\25_01_01_01_lease_angry.wav,angry
506,data/training\Actor_25\25_01_01_01_lid_angry.wav,angry
507,data/training\Actor_25\25_01_01_01_life_angry.wav,angry
508,data/training\Actor_25\25_01_01_01_limb_angry.wav,angry
509,data/training\Actor_25\25_01_01_01_live_angry.wav,angry
510,data/training\Actor_25\25_01_01_01_loaf_angry.wav,angry
511,data/training\Actor_25\25_01_01_01_long_angry.wav,angry
512,data/training\Actor_25\25_01_01_01_lore_angry.wav,angry
513,data/training\Actor_25\25_01_01_01_lose_angry.wav,angry
514,data/training\Actor_25\25_01_01_01_lot_angry.wav,angry
515,data/training\Actor_25\25_01_01_01_love_angry.wav,angry
516,data/training\Actor_25\25_01_01_01_luck_angry.wav,angry
517,data/training\Actor_25\25_01_01_01_make_angry.wav,angry
518,data/training\Actor_25\25_01_01_01_match_angry.wav,angry
519,data/training\Actor_25\25_01_01_01_merge_angry.wav,angry
520,data/training\Actor_25\25_01_01_01_mess_angry.wav,angry
521,data/training\Actor_25\25_01_01_01_met_angry.wav,angry
522,data/training\Actor_25\25_01_01_01_mill_angry.wav,angry
523,data/training\Actor_25\25_01_01_01_mob_angry.wav,angry
524,data/training\Actor_25\25_01_01_01_mode_angry.wav,angry
525,data/training\Actor_25\25_01_01_01_mood_angry.wav,angry
526,data/training\Actor_25\25_01_01_01_moon_angry.wav,angry
527,data/training\Actor_25\25_01_01_01_mop_angry.wav,angry
528,data/training\Actor_25\25_01_01_01_mouse_angry.wav,angry
529,data/training\Actor_25\25_01_01_01_nag_angry.wav,angry
530,data/training\Actor_25\25_01_01_01_name_angry.wav,angry
531,data/training\Actor_25\25_01_01_01_near_angry.wav,angry
532,data/training\Actor_25\25_01_01_01_neat_angry.wav,angry
533,data/training\Actor_25\25_01_01_01_nice_angry.wav,angry
534,data/training\Actor_25\25_01_01_01_note_angry.wav,angry
535,data/training\Actor_25\25_01_01_01_numb_angry.wav,angry
536,data/training\Actor_25\25_01_01_01_pad_angry.wav,angry
537,data/training\Actor_25\25_01_01_01_page_angry.wav,angry
538,data/training\Actor_25\25_01_01_01_pain_angry.wav,angry
539,data/training\Actor_25\25_01_01_01_pass_angry.wav,angry
540,data/training\Actor_25\25_01_01_01_pearl_angry.wav,angry
541,data/training\Actor_25\25_01_01_01_peg_angry.wav,angry
542,data/training\Actor_25\25_01_01_01_perch_angry.wav,angry
543,data/training\Actor_25\25_01_01_01_phone_angry.wav,angry
544,data/training\Actor_25\25_01_01_01_pick_angry.wav,angry
545,data/training\Actor_25\25_01_01_01_pike_angry.wav,angry
546,data/training\Actor_25\25_01_01_01_pole_angry.wav,angry
547,data/training\Actor_25\25_01_01_01_pool_angry.wav,angry
548,data/training\Actor_25\25_01_01_01_puff_angry.wav,angry
549,data/training\Actor_25\25_01_01_01_rag_angry.wav,angry
550,data/training\Actor_25\25_01_01_01_red_angry.wav,angry
551,data/training\Actor_25\25_01_01_01_ring_angry.wav,angry
552,data/training\Actor_25\25_01_01_01_ripe_angry.wav,angry
553,data/training\Actor_25\25_01_01_01_road_angry.wav,angry
554,data/training\Actor_25\25_01_01_01_room_angry.wav,angry
555,data/training\Actor_25\25_01_01_01_rose_angry.wav,angry
556,data/training\Actor_25\25_01_01_01_rot_angry.wav,angry
557,data/training\Actor_25\25_01_01_01_rough_angry.wav,angry
558,data/training\Actor_25\25_01_01_01_rush_angry.wav,angry
559,data/training\Actor_25\25_01_01_01_said_angry.wav,angry
560,data/training\Actor_25\25_01_01_01_sail_angry.wav,angry
561,data/training\Actor_25\25_01_01_01_search_angry.wav,angry
562,data/training\Actor_25\25_01_01_01_seize_angry.wav,angry
563,data/training\Actor_25\25_01_01_01_sell_angry.wav,angry
564,data/training\Actor_25\25_01_01_01_shack_angry.wav,angry
565,data/training\Actor_25\25_01_01_01_shall_angry.wav,angry
566,data/training\Actor_25\25_01_01_01_shawl_angry.wav,angry
567,data/training\Actor_25\25_01_01_01_sheep_angry.wav,angry
568,data/training\Actor_25\25_01_01_01_shirt_angry.wav,angry
569,data/training\Actor_25\25_01_01_01_should_angry.wav,angry
570,data/training\Actor_25\25_01_01_01_shout_angry.wav,angry
571,data/training\Actor_25\25_01_01_01_size_angry.wav,angry
572,data/training\Actor_25\25_01_01_01_soap_angry.wav,angry
573,data/training\Actor_25\25_01_01_01_soup_angry.wav,angry
574,data/training\Actor_25\25_01_01_01_sour_angry.wav,angry
575,data/training\Actor_25\25_01_01_01_south_angry.wav,angry
576,data/training\Actor_25\25_01_01_01_sub_angry.wav,angry
577,data/training\Actor_25\25_01_01_01_such_angry.wav,angry
578,data/training\Actor_25\25_01_01_01_sure_angry.wav,angry
579,data/training\Actor_25\25_01_01_01_take_angry.wav,angry
580,data/training\Actor_25\25_01_01_01_talk_angry.wav,angry
581,data/training\Actor_25\25_01_01_01_tape_angry.wav,angry
582,data/training\Actor_25\25_01_01_01_team_angry.wav,angry
583,data/training\Actor_25\25_01_01_01_tell_angry.wav,angry
584,data/training\Actor_25\25_01_01_01_thin_angry.wav,angry
585,data/training\Actor_25\25_01_01_01_third_angry.wav,angry
586,data/training\Actor_25\25_01_01_01_thought_angry.wav,angry
587,data/training\Actor_25\25_01_01_01_thumb_angry.wav,angry
588,data/training\Actor_25\25_01_01_01_time_angry.wav,angry
589,data/training\Actor_25\25_01_01_01_tip_angry.wav,angry
590,data/training\Actor_25\25_01_01_01_tire_angry.wav,angry
591,data/training\Actor_25\25_01_01_01_ton_angry.wav,angry
592,data/training\Actor_25\25_01_01_01_tool_angry.wav,angry
593,data/training\Actor_25\25_01_01_01_tough_angry.wav,angry
594,data/training\Actor_25\25_01_01_01_turn_angry.wav,angry
595,data/training\Actor_25\25_01_01_01_vine_angry.wav,angry
596,data/training\Actor_25\25_01_01_01_voice_angry.wav,angry
597,data/training\Actor_25\25_01_01_01_void_angry.wav,angry
598,data/training\Actor_25\25_01_01_01_vote_angry.wav,angry
599,data/training\Actor_25\25_01_01_01_wag_angry.wav,angry
600,data/training\Actor_25\25_01_01_01_walk_angry.wav,angry
601,data/training\Actor_25\25_01_01_01_wash_angry.wav,angry
602,data/training\Actor_25\25_01_01_01_week_angry.wav,angry
603,data/training\Actor_25\25_01_01_01_wheat_angry.wav,angry
604,data/training\Actor_25\25_01_01_01_when_angry.wav,angry
605,data/training\Actor_25\25_01_01_01_which_angry.wav,angry
606,data/training\Actor_25\25_01_01_01_whip_angry.wav,angry
607,data/training\Actor_25\25_01_01_01_white_angry.wav,angry
608,data/training\Actor_25\25_01_01_01_wife_angry.wav,angry
609,data/training\Actor_25\25_01_01_01_wire_angry.wav,angry
610,data/training\Actor_25\25_01_01_01_witch_angry.wav,angry
611,data/training\Actor_25\25_01_01_01_yearn_angry.wav,angry
612,data/training\Actor_25\25_01_01_01_yes_angry.wav,angry
613,data/training\Actor_25\25_01_01_01_young_angry.wav,angry
614,data/training\Actor_25\25_01_01_01_youth_angry.wav,angry
615,data/training\Actor_26\26_01_01_01_back_angry.wav,angry
616,data/training\Actor_26\26_01_01_01_bar_angry.wav,angry
617,data/training\Actor_26\26_01_01_01_base_angry.wav,angry
618,data/training\Actor_26\26_01_01_01_bath_angry.wav,angry
619,data/training\Actor_26\26_01_01_01_bean_angry.wav,angry
620,data/training\Actor_26\26_01_01_01_beg_angry.wav,angry
621,data/training\Actor_26\26_01_01_01_bite_angry.wav,angry
622,data/training\Actor_26\26_01_01_01_boat_angry.wav,angry
623,data/training\Actor_26\26_01_01_01_bone_angry.wav,angry
624,data/training\Actor_26\26_01_01_01_book_angry.wav,angry
625,data/training\Actor_26\26_01_01_01_bought_angry.wav,angry
626,data/training\Actor_26\26_01_01_01_burn_angry.wav,angry
627,data/training\Actor_26\26_01_01_01_chalk_angry.wav,angry
628,data/training\Actor_26\26_01_01_01_chat_angry.wav,angry
629,data/training\Actor_26\26_01_01_01_check_angry.wav,angry
630,data/training\Actor_26\26_01_01_01_cheek_angry.wav,angry
631,data/training\Actor_26\26_01_01_01_chief_angry.wav,angry
632,data/training\Actor_26\26_01_01_01_choice_angry.wav,angry
633,data/training\Actor_26\26_01_01_01_cool_angry.wav,angry
634,data/training\Actor_26\26_01_01_01_dab_angry.wav,angry
635,data/training\Actor_26\26_01_01_01_date_angry.wav,angry
636,data/training\Actor_26\26_01_01_01_dead_angry.wav,angry
637,data/training\Actor_26\26_01_01_01_death_angry.wav,angry
638,data/training\Actor_26\26_01_01_01_deep_angry.wav,angry
639,data/training\Actor_26\26_01_01_01_dime_angry.wav,angry
640,data/training\Actor_26\26_01_01_01_dip_angry.wav,angry
641,data/training\Actor_26\26_01_01_01_ditch_angry.wav,angry
642,data/training\Actor_26\26_01_01_01_dodge_angry.wav,angry
643,data/training\Actor_26\26_01_01_01_dog_angry.wav,angry
644,data/training\Actor_26\26_01_01_01_doll_angry.wav,angry
645,data/training\Actor_26\26_01_01_01_door_angry.wav,angry
646,data/training\Actor_26\26_01_01_01_fail_angry.wav,angry
647,data/training\Actor_26\26_01_01_01_fall_angry.wav,angry
648,data/training\Actor_26\26_01_01_01_far_angry.wav,angry
649,data/training\Actor_26\26_01_01_01_fat_angry.wav,angry
650,data/training\Actor_26\26_01_01_01_fit_angry.wav,angry
651,data/training\Actor_26\26_01_01_01_five_angry.wav,angry
652,data/training\Actor_26\26_01_01_01_food_angry.wav,angry
653,data/training\Actor_26\26_01_01_01_gap_angry.wav,angry
654,data/training\Actor_26\26_01_01_01_gas_angry.wav,angry
655,data/training\Actor_26\26_01_01_01_gaze_angry.wav,angry
656,data/training\Actor_26\26_01_01_01_germ_angry.wav,angry
657,data/training\Actor_26\26_01_01_01_get_angry.wav,angry
658,data/training\Actor_26\26_01_01_01_gin_angry.wav,angry
659,data/training\Actor_26\26_01_01_01_goal_angry.wav,angry
660,data/training\Actor_26\26_01_01_01_good_angry.wav,angry
661,data/training\Actor_26\26_01_01_01_goose_angry.wav,angry
662,data/training\Actor_26\26_01_01_01_gun_angry.wav,angry
663,data/training\Actor_26\26_01_01_01_half_angry.wav,angry
664,data/training\Actor_26\26_01_01_01_hall_angry.wav,angry
665,data/training\Actor_26\26_01_01_01_hash_angry.wav,angry
666,data/training\Actor_26\26_01_01_01_hate_angry.wav,angry
667,data/training\Actor_26\26_01_01_01_have_angry.wav,angry
668,data/training\Actor_26\26_01_01_01_haze_angry.wav,angry
669,data/training\Actor_26\26_01_01_01_hire_angry.wav,angry
670,data/training\Actor_26\26_01_01_01_hit_angry.wav,angry
671,data/training\Actor_26\26_01_01_01_hole_angry.wav,angry
672,data/training\Actor_26\26_01_01_01_home_angry.wav,angry
673,data/training\Actor_26\26_01_01_01_hurl_angry.wav,angry
674,data/training\Actor_26\26_01_01_01_hush_angry.wav,angry
675,data/training\Actor_26\26_01_01_01_jail_angry.wav,angry
676,data/training\Actor_26\26_01_01_01_jar_angry.wav,angry
677,data/training\Actor_26\26_01_01_01_join_angry.wav,angry
678,data/training\Actor_26\26_01_01_01_judge_angry.wav,angry
679,data/training\Actor_26\26_01_01_01_jug_angry.wav,angry
680,data/training\Actor_26\26_01_01_01_juice_angry.wav,angry
681,data/training\Actor_26\26_01_01_01_keen_angry.wav,angry
682,data/training\Actor_26\26_01_01_01_keep_angry.wav,angry
683,data/training\Actor_26\26_01_01_01_keg_angry.wav,angry
684,data/training\Actor_26\26_01_01_01_kick_angry.wav,angry
685,data/training\Actor_26\26_01_01_01_kill_angry.wav,angry
686,data/training\Actor_26\26_01_01_01_king_angry.wav,angry
687,data/training\Actor_26\26_01_01_01_kite_angry.wav,angry
688,data/training\Actor_26\26_01_01_01_knock_angry.wav,angry
689,data/training\Actor_26\26_01_01_01_late_angry.wav,angry
690,data/training\Actor_26\26_01_01_01_laud_angry.wav,angry
691,data/training\Actor_26\26_01_01_01_lean_angry.wav,angry
692,data/training\Actor_26\26_01_01_01_learn_angry.wav,angry
693,data/training\Actor_26\26_01_01_01_lease_angry.wav,angry
694,data/training\Actor_26\26_01_01_01_lid_angry.wav,angry
695,data/training\Actor_26\26_01_01_01_life_angry.wav,angry
696,data/training\Actor_26\26_01_01_01_limb_angry.wav,angry
697,data/training\Actor_26\26_01_01_01_live_angry.wav,angry
698,data/training\Actor_26\26_01_01_01_loaf_angry.wav,angry
699,data/training\Actor_26\26_01_01_01_long_angry.wav,angry
700,data/training\Actor_26\26_01_01_01_lore_angry.wav,angry
